relpath,district,split,speaker_id
Barishal/br322.wav,Barishal,test,bar_0021
Barishal/br323.wav,Barishal,test,bar_0021
Barishal/br324.wav,Barishal,test,bar_0021
Barishal/br325.wav,Barishal,test,bar_0021
Barishal/br326.wav,Barishal,test,bar_0021
Barishal/br327.wav,Barishal,test,bar_0021
Barishal/br328.wav,Barishal,test,bar_0021
Barishal/br329.wav,Barishal,test,bar_0021
Barishal/br33.wav,Barishal,val,bar_0078
Barishal/br330.wav,Barishal,test,bar_0021
Barishal/br331.wav,Barishal,test,bar_0021
Barishal/br332.wav,Barishal,test,bar_0021
Barishal/br333.wav,Barishal,test,bar_0021
Barishal/br334.wav,Barishal,test,bar_0021
Barishal/br335.wav,Barishal,test,bar_0021
Barishal/br336.wav,Barishal,test,bar_0021
Barishal/br337.wav,Barishal,test,bar_0021
Barishal/br338.wav,Barishal,test,bar_0021
Barishal/br339.wav,Barishal,test,bar_0021
Barishal/br34.wav,Barishal,train,bar_0016
Barishal/br340.wav,Barishal,test,bar_0021
Barishal/br341.wav,Barishal,test,bar_0021
Barishal/br342.wav,Barishal,test,bar_0021
Barishal/br343.wav,Barishal,test,bar_0021
Barishal/br344.wav,Barishal,test,bar_0021
Barishal/br345.wav,Barishal,test,bar_0021
Barishal/br346.wav,Barishal,test,bar_0021
Barishal/br347.wav,Barishal,test,bar_0021
Barishal/br348.wav,Barishal,test,bar_0021
Barishal/br349.wav,Barishal,test,bar_0021
Barishal/br35.wav,Barishal,train,bar_0032
Barishal/br350.wav,Barishal,test,bar_0021
Barishal/br351.wav,Barishal,test,bar_0021
Barishal/br352.wav,Barishal,test,bar_0021
Barishal/br353.wav,Barishal,test,bar_0021
Barishal/br354.wav,Barishal,test,bar_0021
Barishal/br355.wav,Barishal,test,bar_0021
Barishal/br356.wav,Barishal,test,bar_0021
Barishal/br357.wav,Barishal,test,bar_0021
Barishal/br358.wav,Barishal,test,bar_0021
Barishal/br359.wav,Barishal,test,bar_0021
Barishal/br36.wav,Barishal,train,bar_0222
Barishal/br360.wav,Barishal,test,bar_0021
Barishal/br361.wav,Barishal,test,bar_0021
Barishal/br362.wav,Barishal,test,bar_0021
Barishal/br363.wav,Barishal,test,bar_0021
Barishal/br364.wav,Barishal,test,bar_0021
Barishal/br365.wav,Barishal,test,bar_0021
Barishal/br366.wav,Barishal,test,bar_0021
Barishal/br367.wav,Barishal,test,bar_0021
Barishal/br368.wav,Barishal,test,bar_0021
Barishal/br369.wav,Barishal,test,bar_0021
Barishal/br37.wav,Barishal,val,bar_0224
Barishal/br370.wav,Barishal,test,bar_0021
Barishal/br371.wav,Barishal,test,bar_0021
Barishal/br372.wav,Barishal,test,bar_0021
Barishal/br373.wav,Barishal,test,bar_0021
Barishal/br374.wav,Barishal,test,bar_0021
Barishal/br375.wav,Barishal,test,bar_0021
Barishal/br376.wav,Barishal,test,bar_0021
Barishal/br377.wav,Barishal,test,bar_0021
Barishal/br378.wav,Barishal,test,bar_0021
Barishal/br379.wav,Barishal,test,bar_0021
Barishal/br38.wav,Barishal,train,bar_0222
Barishal/br380.wav,Barishal,test,bar_0021
Barishal/br381.wav,Barishal,test,bar_0021
Barishal/br382.wav,Barishal,test,bar_0021
Barishal/br383.wav,Barishal,test,bar_0021
Barishal/br384.wav,Barishal,test,bar_0021
Barishal/br385.wav,Barishal,test,bar_0021
Barishal/br386.wav,Barishal,test,bar_0021
Barishal/br387.wav,Barishal,test,bar_0021
Barishal/br388.wav,Barishal,test,bar_0021
Barishal/br389.wav,Barishal,test,bar_0021
Barishal/br39.wav,Barishal,train,bar_0128
Barishal/br390.wav,Barishal,test,bar_0021
Barishal/br391.wav,Barishal,test,bar_0021
Barishal/br392.wav,Barishal,test,bar_0021
Barishal/br393.wav,Barishal,test,bar_0021
Barishal/br394.wav,Barishal,test,bar_0021
Barishal/br395.wav,Barishal,test,bar_0021
Barishal/br396.wav,Barishal,test,bar_0021
Barishal/br397.wav,Barishal,test,bar_0021
Barishal/br398.wav,Barishal,test,bar_0021
Barishal/br399.wav,Barishal,test,bar_0021
Barishal/br4.wav,Barishal,test,bar_0021
Barishal/br40.wav,Barishal,train,bar_0222
Barishal/br400.wav,Barishal,test,bar_0021
Barishal/br401.wav,Barishal,test,bar_0021
Barishal/br402.wav,Barishal,test,bar_0021
Barishal/br403.wav,Barishal,test,bar_0021
Barishal/br404.wav,Barishal,test,bar_0021
Barishal/br405.wav,Barishal,test,bar_0021
Barishal/br406.wav,Barishal,test,bar_0021
Barishal/br407.wav,Barishal,test,bar_0021
Barishal/br408.wav,Barishal,test,bar_0021
Barishal/br409.wav,Barishal,test,bar_0021
Barishal/br41.wav,Barishal,train,bar_0222
Barishal/br410.wav,Barishal,test,bar_0021
Barishal/br411.wav,Barishal,test,bar_0021
Barishal/br412.wav,Barishal,test,bar_0021
Barishal/br413.wav,Barishal,test,bar_0021
Barishal/br414.wav,Barishal,test,bar_0021
Barishal/br415.wav,Barishal,test,bar_0021
Barishal/br416.wav,Barishal,test,bar_0021
Barishal/br417.wav,Barishal,test,bar_0021
Barishal/br418.wav,Barishal,test,bar_0021
Barishal/br419.wav,Barishal,test,bar_0021
Barishal/br42.wav,Barishal,train,bar_0222
Barishal/br420.wav,Barishal,test,bar_0021
Barishal/br421.wav,Barishal,test,bar_0021
Barishal/br422.wav,Barishal,test,bar_0021
Barishal/br423.wav,Barishal,test,bar_0021
Barishal/br424.wav,Barishal,test,bar_0021
Barishal/br425.wav,Barishal,train,bar_0035
Barishal/br426.wav,Barishal,train,bar_0035
Barishal/br427.wav,Barishal,train,bar_0035
Barishal/br428.wav,Barishal,train,bar_0035
Barishal/br429.wav,Barishal,train,bar_0035
Barishal/br43.wav,Barishal,train,bar_0020
Barishal/br430.wav,Barishal,train,bar_0035
Barishal/br431.wav,Barishal,train,bar_0035
Barishal/br432.wav,Barishal,train,bar_0035
Barishal/br433.wav,Barishal,train,bar_0035
Barishal/br434.wav,Barishal,train,bar_0035
Barishal/br435.wav,Barishal,train,bar_0035
Barishal/br436.wav,Barishal,train,bar_0035
Barishal/br437.wav,Barishal,train,bar_0035
Barishal/br438.wav,Barishal,train,bar_0035
Barishal/br439.wav,Barishal,train,bar_0035
Barishal/br44.wav,Barishal,train,bar_0020
Barishal/br440.wav,Barishal,test,bar_0021
Barishal/br441.wav,Barishal,test,bar_0021
Barishal/br442.wav,Barishal,test,bar_0021
Barishal/br443.wav,Barishal,test,bar_0021
Barishal/br444.wav,Barishal,test,bar_0021
Barishal/br445.wav,Barishal,test,bar_0021
Barishal/br446.wav,Barishal,test,bar_0021
Barishal/br447.wav,Barishal,test,bar_0021
Barishal/br448.wav,Barishal,test,bar_0021
Barishal/br449.wav,Barishal,test,bar_0021
Barishal/br45.wav,Barishal,train,bar_0222
Barishal/br450.wav,Barishal,test,bar_0021
Barishal/br451.wav,Barishal,test,bar_0021
Barishal/br452.wav,Barishal,test,bar_0021
Barishal/br453.wav,Barishal,test,bar_0021
Barishal/br454.wav,Barishal,test,bar_0021
Barishal/br455.wav,Barishal,test,bar_0021
Barishal/br456.wav,Barishal,test,bar_0021
Barishal/br457.wav,Barishal,test,bar_0021
Barishal/br458.wav,Barishal,test,bar_0021
Barishal/br459.wav,Barishal,test,bar_0021
Barishal/br46.wav,Barishal,train,bar_0111
Barishal/br460.wav,Barishal,test,bar_0021
Barishal/br461.wav,Barishal,train,bar_0112
Barishal/br462.wav,Barishal,test,bar_0021
Barishal/br463.wav,Barishal,test,bar_0021
Barishal/br464.wav,Barishal,test,bar_0021
Barishal/br465.wav,Barishal,test,bar_0021
Barishal/br466.wav,Barishal,test,bar_0021
Barishal/br467.wav,Barishal,test,bar_0021
Barishal/br468.wav,Barishal,test,bar_0021
Barishal/br469.wav,Barishal,test,bar_0021
Barishal/br47.wav,Barishal,val,bar_0004
Barishal/br470.wav,Barishal,test,bar_0021
Barishal/br471.wav,Barishal,test,bar_0021
Barishal/br472.wav,Barishal,test,bar_0021
Barishal/br473.wav,Barishal,test,bar_0021
Barishal/br474.wav,Barishal,test,bar_0021
Barishal/br475.wav,Barishal,test,bar_0021
Barishal/br476.wav,Barishal,test,bar_0021
Barishal/br477.wav,Barishal,test,bar_0021
Barishal/br478.wav,Barishal,train,bar_0119
Barishal/br479.wav,Barishal,train,bar_0119
Barishal/br48.wav,Barishal,train,bar_0176
Barishal/br480.wav,Barishal,train,bar_0154
Barishal/br481.wav,Barishal,train,bar_0094
Barishal/br482.wav,Barishal,train,bar_0119
Barishal/br483.wav,Barishal,train,bar_0119
Barishal/br484.wav,Barishal,train,bar_0119
Barishal/br485.wav,Barishal,train,bar_0036
Barishal/br486.wav,Barishal,train,bar_0094
Barishal/br487.wav,Barishal,train,bar_0172
Barishal/br488.wav,Barishal,train,bar_0094
Barishal/br489.wav,Barishal,train,bar_0119
Barishal/br49.wav,Barishal,train,bar_0051
Barishal/br490.wav,Barishal,train,bar_0119
Barishal/br491.wav,Barishal,train,bar_0238
Barishal/br492.wav,Barishal,val,bar_0090
Barishal/br493.wav,Barishal,train,bar_0119
Barishal/br494.wav,Barishal,train,bar_0119
Barishal/br495.wav,Barishal,train,bar_0094
Barishal/br496.wav,Barishal,train,bar_0213
Barishal/br497.wav,Barishal,train,bar_0119
Barishal/br498.wav,Barishal,train,bar_0201
Barishal/br499.wav,Barishal,train,bar_0015
Barishal/br5.wav,Barishal,test,bar_0021
Barishal/br50.wav,Barishal,train,bar_0051
Barishal/br500.wav,Barishal,val,bar_0012
Barishal/br501.wav,Barishal,val,bar_0012
Barishal/br502.wav,Barishal,train,bar_0015
Barishal/br503.wav,Barishal,train,bar_0015
Barishal/br504.wav,Barishal,train,bar_0015
Barishal/br505.wav,Barishal,train,bar_0015
Barishal/br506.wav,Barishal,val,bar_0012
Barishal/br507.wav,Barishal,val,bar_0012
Barishal/br508.wav,Barishal,val,bar_0012
Barishal/br509.wav,Barishal,train,bar_0015
Barishal/br51.wav,Barishal,train,bar_0229
Barishal/br510.wav,Barishal,train,bar_0015
Barishal/br511.wav,Barishal,train,bar_0015
Barishal/br512.wav,Barishal,train,bar_0015
Barishal/br513.wav,Barishal,train,bar_0246
Barishal/br514.wav,Barishal,train,bar_0188
Barishal/br515.wav,Barishal,train,bar_0041
Barishal/br516.wav,Barishal,val,bar_0012
Barishal/br517.wav,Barishal,val,bar_0012
Barishal/br518.wav,Barishal,val,bar_0012
Barishal/br519.wav,Barishal,train,bar_0015
Barishal/br52.wav,Barishal,train,bar_0115
Barishal/br520.wav,Barishal,train,bar_0015
Barishal/br521.wav,Barishal,val,bar_0012
Barishal/br522.wav,Barishal,val,bar_0026
Barishal/br523.wav,Barishal,train,bar_0212
Barishal/br524.wav,Barishal,val,bar_0026
Barishal/br525.wav,Barishal,val,bar_0012
Barishal/br526.wav,Barishal,val,bar_0012
Barishal/br527.wav,Barishal,val,bar_0012
Barishal/br528.wav,Barishal,val,bar_0012
Barishal/br529.wav,Barishal,train,bar_0049
Barishal/br53.wav,Barishal,val,bar_0165
Barishal/br530.wav,Barishal,train,bar_0067
Barishal/br531.wav,Barishal,train,bar_0067
Barishal/br532.wav,Barishal,train,bar_0041
Barishal/br533.wav,Barishal,train,bar_0041
Barishal/br534.wav,Barishal,train,bar_0094
Barishal/br535.wav,Barishal,train,bar_0094
Barishal/br536.wav,Barishal,train,bar_0067
Barishal/br537.wav,Barishal,val,bar_0028
Barishal/br538.wav,Barishal,train,bar_0067
Barishal/br539.wav,Barishal,train,bar_0067
Barishal/br54.wav,Barishal,train,bar_0056
Barishal/br540.wav,Barishal,train,bar_0067
Barishal/br541.wav,Barishal,train,bar_0067
Barishal/br542.wav,Barishal,train,bar_0217
Barishal/br543.wav,Barishal,train,bar_0041
Barishal/br544.wav,Barishal,train,bar_0041
Barishal/br545.wav,Barishal,train,bar_0067
Barishal/br546.wav,Barishal,val,bar_0028
Barishal/br547.wav,Barishal,train,bar_0067
Barishal/br548.wav,Barishal,train,bar_0067
Barishal/br549.wav,Barishal,train,bar_0067
Barishal/br55.wav,Barishal,train,bar_0056
Barishal/br550.wav,Barishal,train,bar_0067
Barishal/br551.wav,Barishal,train,bar_0067
Barishal/br552.wav,Barishal,train,bar_0067
Barishal/br553.wav,Barishal,train,bar_0148
Barishal/br554.wav,Barishal,train,bar_0094
Barishal/br555.wav,Barishal,train,bar_0094
Barishal/br556.wav,Barishal,train,bar_0094
Barishal/br557.wav,Barishal,train,bar_0094
Barishal/br558.wav,Barishal,val,bar_0026
Barishal/br559.wav,Barishal,val,bar_0026
Barishal/br56.wav,Barishal,train,bar_0056
Barishal/br560.wav,Barishal,train,bar_0014
Barishal/br561.wav,Barishal,val,bar_0026
Barishal/br562.wav,Barishal,val,bar_0026
Barishal/br563.wav,Barishal,val,bar_0026
Barishal/br564.wav,Barishal,val,bar_0026
Barishal/br565.wav,Barishal,train,bar_0014
Barishal/br566.wav,Barishal,train,bar_0014
Barishal/br567.wav,Barishal,train,bar_0186
Barishal/br568.wav,Barishal,train,bar_0014
Barishal/br569.wav,Barishal,train,bar_0014
Barishal/br57.wav,Barishal,train,bar_0056
Barishal/br570.wav,Barishal,train,bar_0014
Barishal/br571.wav,Barishal,train,bar_0014
Barishal/br572.wav,Barishal,train,bar_0014
Barishal/br573.wav,Barishal,train,bar_0208
Barishal/br574.wav,Barishal,train,bar_0014
Barishal/br575.wav,Barishal,train,bar_0105
Barishal/br576.wav,Barishal,train,bar_0105
Barishal/br577.wav,Barishal,train,bar_0014
Barishal/br578.wav,Barishal,train,bar_0014
Barishal/br579.wav,Barishal,train,bar_0014
Barishal/br58.wav,Barishal,train,bar_0056
Barishal/br580.wav,Barishal,train,bar_0014
Barishal/br581.wav,Barishal,train,bar_0014
Barishal/br582.wav,Barishal,train,bar_0121
Barishal/br583.wav,Barishal,train,bar_0070
Barishal/br584.wav,Barishal,train,bar_0070
Barishal/br585.wav,Barishal,train,bar_0070
Barishal/br586.wav,Barishal,train,bar_0214
Barishal/br587.wav,Barishal,train,bar_0070
Barishal/br588.wav,Barishal,train,bar_0070
Barishal/br589.wav,Barishal,train,bar_0070
Barishal/br59.wav,Barishal,train,bar_0151
Barishal/br590.wav,Barishal,train,bar_0070
Barishal/br591.wav,Barishal,train,bar_0103
Barishal/br592.wav,Barishal,train,bar_0070
Barishal/br593.wav,Barishal,train,bar_0007
Barishal/br594.wav,Barishal,val,bar_0158
Barishal/br595.wav,Barishal,train,bar_0070
Barishal/br596.wav,Barishal,train,bar_0070
Barishal/br597.wav,Barishal,train,bar_0070
Barishal/br598.wav,Barishal,train,bar_0070
Barishal/br599.wav,Barishal,train,bar_0070
Barishal/br6.wav,Barishal,test,bar_0021
Barishal/br60.wav,Barishal,train,bar_0056
Barishal/br600.wav,Barishal,train,bar_0070
Barishal/br601.wav,Barishal,train,bar_0017
Barishal/br602.wav,Barishal,train,bar_0070
Barishal/br603.wav,Barishal,train,bar_0070
Barishal/br604.wav,Barishal,train,bar_0070
Barishal/br605.wav,Barishal,train,bar_0070
Barishal/br606.wav,Barishal,train,bar_0070
Barishal/br607.wav,Barishal,train,bar_0070
Barishal/br608.wav,Barishal,train,bar_0027
Barishal/br609.wav,Barishal,val,bar_0012
Barishal/br61.wav,Barishal,train,bar_0056
Barishal/br610.wav,Barishal,train,bar_0027
Barishal/br611.wav,Barishal,train,bar_0054
Barishal/br612.wav,Barishal,train,bar_0046
Barishal/br613.wav,Barishal,train,bar_0046
Barishal/br614.wav,Barishal,train,bar_0027
Barishal/br615.wav,Barishal,train,bar_0027
Barishal/br616.wav,Barishal,train,bar_0027
Barishal/br617.wav,Barishal,train,bar_0027
Barishal/br618.wav,Barishal,train,bar_0054
Barishal/br619.wav,Barishal,train,bar_0027
Barishal/br62.wav,Barishal,train,bar_0056
Barishal/br620.wav,Barishal,train,bar_0077
Barishal/br621.wav,Barishal,train,bar_0027
Barishal/br622.wav,Barishal,train,bar_0054
Barishal/br623.wav,Barishal,train,bar_0054
Barishal/br624.wav,Barishal,val,bar_0012
Barishal/br625.wav,Barishal,train,bar_0054
Barishal/br626.wav,Barishal,val,bar_0012
Barishal/br627.wav,Barishal,train,bar_0054
Barishal/br628.wav,Barishal,train,bar_0054
Barishal/br629.wav,Barishal,train,bar_0054
Barishal/br63.wav,Barishal,train,bar_0056
Barishal/br630.wav,Barishal,train,bar_0054
Barishal/br631.wav,Barishal,train,bar_0039
Barishal/br632.wav,Barishal,train,bar_0104
Barishal/br633.wav,Barishal,train,bar_0104
Barishal/br634.wav,Barishal,train,bar_0104
Barishal/br635.wav,Barishal,train,bar_0116
Barishal/br636.wav,Barishal,train,bar_0116
Barishal/br637.wav,Barishal,train,bar_0116
Barishal/br638.wav,Barishal,train,bar_0116
Barishal/br639.wav,Barishal,train,bar_0116
Barishal/br64.wav,Barishal,train,bar_0056
Barishal/br640.wav,Barishal,train,bar_0116
Barishal/br641.wav,Barishal,train,bar_0116
Barishal/br642.wav,Barishal,train,bar_0116
Barishal/br643.wav,Barishal,train,bar_0116
Barishal/br644.wav,Barishal,train,bar_0116
Barishal/br645.wav,Barishal,train,bar_0039
Barishal/br646.wav,Barishal,train,bar_0063
Barishal/br647.wav,Barishal,train,bar_0087
Barishal/br648.wav,Barishal,val,bar_0012
Barishal/br649.wav,Barishal,val,bar_0012
Barishal/br65.wav,Barishal,train,bar_0142
Barishal/br650.wav,Barishal,val,bar_0012
Barishal/br651.wav,Barishal,train,bar_0146
Barishal/br652.wav,Barishal,train,bar_0044
Barishal/br653.wav,Barishal,train,bar_0101
Barishal/br654.wav,Barishal,val,bar_0012
Barishal/br655.wav,Barishal,val,bar_0012
Barishal/br656.wav,Barishal,val,bar_0012
Barishal/br657.wav,Barishal,val,bar_0012
Barishal/br658.wav,Barishal,train,bar_0240
Barishal/br659.wav,Barishal,train,bar_0240
Barishal/br66.wav,Barishal,train,bar_0056
Barishal/br660.wav,Barishal,train,bar_0240
Barishal/br661.wav,Barishal,train,bar_0240
Barishal/br662.wav,Barishal,train,bar_0101
Barishal/br663.wav,Barishal,train,bar_0076
Barishal/br664.wav,Barishal,train,bar_0240
Barishal/br665.wav,Barishal,train,bar_0076
Barishal/br666.wav,Barishal,train,bar_0018
Barishal/br667.wav,Barishal,train,bar_0002
Barishal/br668.wav,Barishal,train,bar_0018
Barishal/br669.wav,Barishal,train,bar_0018
Barishal/br67.wav,Barishal,train,bar_0056
Barishal/br670.wav,Barishal,train,bar_0002
Barishal/br671.wav,Barishal,train,bar_0002
Barishal/br672.wav,Barishal,train,bar_0018
Barishal/br673.wav,Barishal,train,bar_0018
Barishal/br674.wav,Barishal,train,bar_0018
Barishal/br675.wav,Barishal,train,bar_0018
Barishal/br676.wav,Barishal,train,bar_0230
Barishal/br677.wav,Barishal,train,bar_0018
Barishal/br678.wav,Barishal,train,bar_0002
Barishal/br679.wav,Barishal,train,bar_0002
Barishal/br68.wav,Barishal,train,bar_0056
Barishal/br680.wav,Barishal,train,bar_0002
Barishal/br681.wav,Barishal,train,bar_0002
Barishal/br682.wav,Barishal,train,bar_0058
Barishal/br683.wav,Barishal,train,bar_0018
Barishal/br684.wav,Barishal,train,bar_0018
Barishal/br685.wav,Barishal,train,bar_0002
Barishal/br686.wav,Barishal,train,bar_0018
Barishal/br687.wav,Barishal,train,bar_0018
Barishal/br688.wav,Barishal,train,bar_0018
Barishal/br689.wav,Barishal,train,bar_0018
Barishal/br69.wav,Barishal,train,bar_0056
Barishal/br690.wav,Barishal,val,bar_0219
Barishal/br691.wav,Barishal,train,bar_0001
Barishal/br692.wav,Barishal,train,bar_0001
Barishal/br693.wav,Barishal,train,bar_0001
Barishal/br694.wav,Barishal,train,bar_0001
Barishal/br695.wav,Barishal,train,bar_0044
Barishal/br696.wav,Barishal,train,bar_0011
Barishal/br697.wav,Barishal,val,bar_0133
Barishal/br698.wav,Barishal,train,bar_0075
Barishal/br699.wav,Barishal,train,bar_0075
Barishal/br7.wav,Barishal,test,bar_0021
Barishal/br70.wav,Barishal,train,bar_0056
Barishal/br700.wav,Barishal,train,bar_0075
Barishal/br701.wav,Barishal,train,bar_0075
Barishal/br702.wav,Barishal,train,bar_0075
Barishal/br703.wav,Barishal,train,bar_0122
Barishal/br704.wav,Barishal,train,bar_0122
Barishal/br705.wav,Barishal,train,bar_0053
Barishal/br706.wav,Barishal,train,bar_0053
Barishal/br707.wav,Barishal,train,bar_0239
Barishal/br708.wav,Barishal,train,bar_0092
Barishal/br709.wav,Barishal,train,bar_0092
Barishal/br71.wav,Barishal,train,bar_0221
Barishal/br710.wav,Barishal,train,bar_0092
Barishal/br711.wav,Barishal,train,bar_0092
Barishal/br712.wav,Barishal,train,bar_0092
Barishal/br713.wav,Barishal,train,bar_0092
Barishal/br714.wav,Barishal,train,bar_0009
Barishal/br715.wav,Barishal,train,bar_0092
Barishal/br716.wav,Barishal,val,bar_0130
Barishal/br717.wav,Barishal,train,bar_0153
Barishal/br718.wav,Barishal,val,bar_0012
Barishal/br719.wav,Barishal,val,bar_0012
Barishal/br72.wav,Barishal,train,bar_0096
Barishal/br720.wav,Barishal,train,bar_0085
Barishal/br721.wav,Barishal,val,bar_0012
Barishal/br722.wav,Barishal,val,bar_0012
Barishal/br723.wav,Barishal,val,bar_0012
Barishal/br724.wav,Barishal,train,bar_0085
Barishal/br725.wav,Barishal,train,bar_0085
Barishal/br726.wav,Barishal,train,bar_0031
Barishal/br727.wav,Barishal,train,bar_0085
Barishal/br728.wav,Barishal,train,bar_0085
Barishal/br729.wav,Barishal,train,bar_0085
Barishal/br73.wav,Barishal,train,bar_0096
Barishal/br730.wav,Barishal,train,bar_0141
Barishal/br731.wav,Barishal,train,bar_0196
Barishal/br732.wav,Barishal,train,bar_0107
Barishal/br733.wav,Barishal,train,bar_0083
Barishal/br734.wav,Barishal,train,bar_0174
Barishal/br735.wav,Barishal,train,bar_0049
Barishal/br736.wav,Barishal,train,bar_0221
Barishal/br737.wav,Barishal,train,bar_0099
Barishal/br738.wav,Barishal,train,bar_0110
Barishal/br739.wav,Barishal,train,bar_0110
Barishal/br74.wav,Barishal,train,bar_0019
Barishal/br740.wav,Barishal,train,bar_0110
Barishal/br741.wav,Barishal,train,bar_0244
Barishal/br742.wav,Barishal,train,bar_0110
Barishal/br743.wav,Barishal,train,bar_0110
Barishal/br744.wav,Barishal,train,bar_0184
Barishal/br745.wav,Barishal,train,bar_0092
Barishal/br746.wav,Barishal,train,bar_0000
Barishal/br747.wav,Barishal,train,bar_0000
Barishal/br748.wav,Barishal,train,bar_0092
Barishal/br749.wav,Barishal,train,bar_0092
Barishal/br75.wav,Barishal,val,bar_0012
Barishal/br750.wav,Barishal,train,bar_0092
Barishal/br751.wav,Barishal,train,bar_0000
Barishal/br752.wav,Barishal,train,bar_0092
Barishal/br753.wav,Barishal,train,bar_0092
Barishal/br754.wav,Barishal,train,bar_0092
Barishal/br755.wav,Barishal,train,bar_0092
Barishal/br756.wav,Barishal,train,bar_0092
Barishal/br757.wav,Barishal,train,bar_0011
Barishal/br758.wav,Barishal,train,bar_0011
Barishal/br759.wav,Barishal,train,bar_0011
Barishal/br76.wav,Barishal,train,bar_0218
Barishal/br760.wav,Barishal,train,bar_0092
Barishal/br761.wav,Barishal,train,bar_0092
Barishal/br762.wav,Barishal,train,bar_0092
Barishal/br763.wav,Barishal,train,bar_0092
Barishal/br764.wav,Barishal,train,bar_0092
Barishal/br765.wav,Barishal,train,bar_0092
Barishal/br766.wav,Barishal,train,bar_0092
Barishal/br767.wav,Barishal,train,bar_0092
Barishal/br768.wav,Barishal,train,bar_0092
Barishal/br769.wav,Barishal,train,bar_0092
Barishal/br77.wav,Barishal,val,bar_0012
Barishal/br770.wav,Barishal,train,bar_0092
Barishal/br771.wav,Barishal,train,bar_0011
Barishal/br772.wav,Barishal,train,bar_0079
Barishal/br773.wav,Barishal,val,bar_0161
Barishal/br774.wav,Barishal,train,bar_0102
Barishal/br775.wav,Barishal,val,bar_0069
Barishal/br776.wav,Barishal,val,bar_0069
Barishal/br777.wav,Barishal,train,bar_0137
Barishal/br778.wav,Barishal,train,bar_0102
Barishal/br779.wav,Barishal,train,bar_0102
Barishal/br78.wav,Barishal,val,bar_0012
Barishal/br780.wav,Barishal,train,bar_0044
Barishal/br781.wav,Barishal,train,bar_0121
Barishal/br782.wav,Barishal,val,bar_0210
Barishal/br783.wav,Barishal,train,bar_0170
Barishal/br784.wav,Barishal,train,bar_0044
Barishal/br785.wav,Barishal,train,bar_0044
Barishal/br786.wav,Barishal,train,bar_0044
Barishal/br787.wav,Barishal,train,bar_0044
Barishal/br788.wav,Barishal,train,bar_0136
Barishal/br789.wav,Barishal,train,bar_0094
Barishal/br79.wav,Barishal,val,bar_0012
Barishal/br790.wav,Barishal,train,bar_0023
Barishal/br791.wav,Barishal,train,bar_0023
Barishal/br792.wav,Barishal,train,bar_0009
Barishal/br793.wav,Barishal,train,bar_0009
Barishal/br794.wav,Barishal,train,bar_0009
Barishal/br795.wav,Barishal,train,bar_0009
Barishal/br796.wav,Barishal,train,bar_0220
Barishal/br797.wav,Barishal,train,bar_0009
Barishal/br798.wav,Barishal,train,bar_0009
Barishal/br799.wav,Barishal,train,bar_0009
Barishal/br8.wav,Barishal,test,bar_0021
Barishal/br80.wav,Barishal,train,bar_0097
Barishal/br800.wav,Barishal,train,bar_0009
Barishal/br801.wav,Barishal,train,bar_0009
Barishal/br802.wav,Barishal,train,bar_0009
Barishal/br803.wav,Barishal,train,bar_0009
Barishal/br804.wav,Barishal,train,bar_0009
Barishal/br805.wav,Barishal,train,bar_0009
Barishal/br806.wav,Barishal,train,bar_0009
Barishal/br807.wav,Barishal,train,bar_0092
Barishal/br808.wav,Barishal,train,bar_0009
Barishal/br809.wav,Barishal,train,bar_0009
Barishal/br81.wav,Barishal,val,bar_0012
Barishal/br810.wav,Barishal,train,bar_0068
Barishal/br811.wav,Barishal,train,bar_0152
Barishal/br812.wav,Barishal,train,bar_0009
Barishal/br813.wav,Barishal,train,bar_0009
Barishal/br814.wav,Barishal,train,bar_0009
Barishal/br815.wav,Barishal,train,bar_0009
Barishal/br816.wav,Barishal,train,bar_0009
Barishal/br817.wav,Barishal,train,bar_0009
Barishal/br818.wav,Barishal,train,bar_0009
Barishal/br819.wav,Barishal,train,bar_0009
Barishal/br82.wav,Barishal,train,bar_0204
Barishal/br820.wav,Barishal,train,bar_0009
Barishal/br821.wav,Barishal,train,bar_0009
Barishal/br822.wav,Barishal,train,bar_0009
Barishal/br823.wav,Barishal,train,bar_0009
Barishal/br824.wav,Barishal,train,bar_0009
Barishal/br825.wav,Barishal,train,bar_0009
Barishal/br826.wav,Barishal,train,bar_0092
Barishal/br827.wav,Barishal,train,bar_0009
Barishal/br828.wav,Barishal,train,bar_0009
Barishal/br829.wav,Barishal,train,bar_0009
Barishal/br83.wav,Barishal,val,bar_0012
Barishal/br830.wav,Barishal,train,bar_0220
Barishal/br831.wav,Barishal,train,bar_0009
Barishal/br832.wav,Barishal,train,bar_0009
Barishal/br833.wav,Barishal,train,bar_0009
Barishal/br834.wav,Barishal,train,bar_0188
Barishal/br835.wav,Barishal,train,bar_0035
Barishal/br836.wav,Barishal,train,bar_0035
Barishal/br837.wav,Barishal,train,bar_0035
Barishal/br838.wav,Barishal,train,bar_0035
Barishal/br839.wav,Barishal,train,bar_0035
Barishal/br84.wav,Barishal,val,bar_0012
Barishal/br840.wav,Barishal,train,bar_0035
Barishal/br841.wav,Barishal,train,bar_0035
Barishal/br842.wav,Barishal,train,bar_0035
Barishal/br843.wav,Barishal,train,bar_0035
Barishal/br844.wav,Barishal,train,bar_0035
Barishal/br845.wav,Barishal,train,bar_0035
Barishal/br846.wav,Barishal,train,bar_0035
